,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
76,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,39171,39971
77,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,41482,41630
78,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,42496,43354
79,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,43941,47733
80,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,48732,49582
81,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,50971,51458
82,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,52832,53828
83,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,57346,57896
84,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,59964,60027
85,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,62926,64618
86,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,66873,67716
87,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,68533,69256
88,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,72317,75141
89,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,76699,78826
90,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,82266,83331
91,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,84479,84858
92,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,87214,87893
93,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,91897,94251
94,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,95364,95373
95,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,96296,97102
96,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,98420,99608
97,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,100154,102751
98,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,103940,104804
99,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,105763,108210
100,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,110788,112392
101,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,113316,113929
102,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,114583,117221
103,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,122694,122701
104,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,124119,124480
105,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,126902,127088
106,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,128497,129625
107,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,131708,132729
108,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,133994,134623
109,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,135803,137191
110,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,138366,138651
111,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,140039,140528
112,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,145605,145618
113,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,146657,146970
114,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,147901,147914
115,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,152675,152962
116,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,154604,155347
117,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,157765,158768
118,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,161818,162626
119,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,164263,164944
120,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,166894,170734
121,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,171861,174719
122,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,177913,177931
123,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,179862,180654
124,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,184424,185355
125,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,188409,188418
126,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,190198,190552
127,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,192060,192704
128,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,193774,196030
129,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,197454,198166
130,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,199845,199860
131,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,203040,203756
132,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,206109,206497
133,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,207580,208520
134,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,209529,210729
135,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,211606,212063
136,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,216165,217796
137,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,218792,218800
138,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,219905,220042
139,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,223694,225284
140,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,230507,231291
141,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,232636,233830
142,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,235137,235583
143,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,241020,244362
144,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,245287,245985
145,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,247575,248388
146,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,249893,256162
147,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,257053,257428
148,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,259334,259936
149,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,261832,261888
150,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,263339,263342
151,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,269269,269781
152,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,270823,270863
153,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,273026,274932
154,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,276804,277279
155,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,278618,279427
156,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,282606,284790
157,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,285806,288845
158,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,289503,290171
159,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,291443,292134
160,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,292801,293144
161,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,294631,295394
162,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,297227,297738
163,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,300152,300159
164,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,301282,301583
165,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,302330,302586
166,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,303546,304461
167,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,308484,309575
168,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,310749,313327
169,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,315437,316854
170,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,317986,318298
171,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,319355,321959
172,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,322974,323986
173,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,329316,330373
174,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,334156,334772
175,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,335885,336272
176,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,337297,337908
177,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,340391,340545
178,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,342748,345500
179,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,346603,347458
180,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,348600,348909
181,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,351033,353594
182,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,355000,355260
183,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,357495,360653
184,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,363719,364977
185,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,366291,367601
186,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,368663,369427
187,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,372326,373193
188,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,373711,374089
189,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,375453,375472
190,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,381067,382186
191,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,384069,385574
192,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,386615,387364
193,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,388855,389151
194,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,391899,392605
195,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,395984,396701
196,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,398410,398810
197,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,400111,400741
198,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,406910,407206
199,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,407945,409118
200,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,412558,413607
201,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,416142,417552
202,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,419843,421267
203,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,421811,422061
204,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,422591,423946
205,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,426585,427387
206,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,428678,429345
207,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,432057,433297
208,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,435298,435595
209,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,437670,437677
210,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,438992,440257
211,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,443980,445219
212,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,446250,449048
213,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,450214,450225
214,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,453015,453040
215,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,456437,457306
216,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,458540,458968
217,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,462609,463593
218,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,464795,467411
219,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,469070,469088
220,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,471459,473016
221,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,473607,474073
222,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,475290,475320
223,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,477634,477885
224,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,482657,484228
225,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,484969,485773
226,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,487290,487299
227,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,488594,489078
228,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,492561,493322
229,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,494428,494559
230,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,495378,496158
231,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,498266,498275
232,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,500267,501068
233,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,503136,504000
234,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,505327,506140
235,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,507254,507702
236,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,510989,511924
237,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,513841,514815
238,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,516629,517442
239,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,518198,521451
240,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,530891,531478
241,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,533538,534678
242,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,536262,536270
243,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,540054,540650
244,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,541411,541581
245,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,544288,544295
246,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,547950,548544
247,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,550820,551167
248,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,551766,552383
249,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,555283,557118
250,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,558569,560297
251,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,566283,566455
252,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,567844,568129
253,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,573831,573882
254,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,576116,579125
255,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,583097,583521
256,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,585217,585458
257,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,588322,588436
258,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,589278,589585
259,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,590931,592989
260,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,595107,595112
261,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,598799,598949
262,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,601853,605718
263,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,606865,607859
264,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,609669,610189
265,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,611381,611397
266,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,613096,614315
267,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,618484,619015
268,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,619592,619604
269,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,620468,620927
270,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,622235,623198
271,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,625296,625312
272,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,626449,627852
273,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,629012,629745
274,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,631578,631590
275,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,633589,634389
276,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,635256,635836
277,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,639858,640922
278,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,642612,642738
279,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,644713,646705
280,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,648244,648283
281,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,649961,650268
282,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,651270,652309
283,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,653335,655046
284,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,656351,658666
285,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,662498,663104
286,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,665849,667220
287,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,669653,669979
288,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,671046,672731
289,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,674679,675947
290,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,678851,680353
291,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,681149,681176
292,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,682228,682586
293,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,686995,691681
294,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,700653,702080
295,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,703184,703684
296,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,704772,708602
297,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,713981,713992
298,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,715173,715186
299,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,716362,717688
300,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,719560,719680
301,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,721635,724261
302,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,727300,728665
303,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,730144,730335
304,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,732630,732959
305,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,734469,734747
306,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,735581,736188
307,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,739623,739746
308,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,741823,741910
309,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,744736,744876
310,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,747583,747749
311,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,750178,751552
312,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,753883,756184
313,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,758828,759733
314,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,763431,763487
315,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,764634,766809
316,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,767376,767733
317,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,769057,771392
318,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,772912,774225
319,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,775515,777754
320,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,778329,778609
321,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,780008,780016
322,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,782382,782386
323,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,784163,784934
324,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,786015,790128
325,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,792350,793564
326,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,794678,799434
327,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,800994,801110
328,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,802553,802559
329,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,803852,804749
330,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,805442,806588
331,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,809229,809296
332,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,812059,812447
333,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,813574,814782
334,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,817836,818669
335,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,823114,823746
336,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,825290,826148
337,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,827477,829085
338,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,830075,830771
339,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,832762,835239
340,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,836256,836279
341,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,840944,840976
342,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,842492,842856
343,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,843860,844688
344,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,847216,847811
345,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,852511,852752
346,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,856265,857443
347,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,858521,860022
348,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,861252,861587
349,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,863097,863273
350,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,864274,866013
351,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,873090,873726
352,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,875155,876271
353,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,877219,878527
354,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,879867,880293
355,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,881770,882004
356,ERR2935805,SPAdes,Listeria_monocytogenes,2992342.0,883560,885454
