,Reference,Assembler,Lx,nContigs
46,Lactobacillus_fermentum,IDBA-UD,2,
47,Lactobacillus_fermentum,IDBA-UD,3,
48,Lactobacillus_fermentum,IDBA-UD,4,
49,Lactobacillus_fermentum,IDBA-UD,5,
50,Lactobacillus_fermentum,IDBA-UD,6,
51,Lactobacillus_fermentum,IDBA-UD,7,
52,Lactobacillus_fermentum,IDBA-UD,8,
53,Lactobacillus_fermentum,IDBA-UD,9,
54,Lactobacillus_fermentum,IDBA-UD,10,
55,Listeria_monocytogenes,IDBA-UD,0,0
56,Listeria_monocytogenes,IDBA-UD,1,
57,Listeria_monocytogenes,IDBA-UD,2,
58,Listeria_monocytogenes,IDBA-UD,3,
59,Listeria_monocytogenes,IDBA-UD,4,
60,Listeria_monocytogenes,IDBA-UD,5,
61,Listeria_monocytogenes,IDBA-UD,6,
62,Listeria_monocytogenes,IDBA-UD,7,
63,Listeria_monocytogenes,IDBA-UD,8,
64,Listeria_monocytogenes,IDBA-UD,9,
65,Listeria_monocytogenes,IDBA-UD,10,
66,Pseudomonas_aeruginosa,IDBA-UD,0,0
67,Pseudomonas_aeruginosa,IDBA-UD,1,127
68,Pseudomonas_aeruginosa,IDBA-UD,2,
69,Pseudomonas_aeruginosa,IDBA-UD,3,
70,Pseudomonas_aeruginosa,IDBA-UD,4,
71,Pseudomonas_aeruginosa,IDBA-UD,5,
72,Pseudomonas_aeruginosa,IDBA-UD,6,
73,Pseudomonas_aeruginosa,IDBA-UD,7,
74,Pseudomonas_aeruginosa,IDBA-UD,8,
75,Pseudomonas_aeruginosa,IDBA-UD,9,
76,Pseudomonas_aeruginosa,IDBA-UD,10,
77,Salmonella_enterica,IDBA-UD,0,0
78,Salmonella_enterica,IDBA-UD,1,
79,Salmonella_enterica,IDBA-UD,2,
80,Salmonella_enterica,IDBA-UD,3,
81,Salmonella_enterica,IDBA-UD,4,
82,Salmonella_enterica,IDBA-UD,5,
83,Salmonella_enterica,IDBA-UD,6,
84,Salmonella_enterica,IDBA-UD,7,
85,Salmonella_enterica,IDBA-UD,8,
86,Salmonella_enterica,IDBA-UD,9,
87,Salmonella_enterica,IDBA-UD,10,
88,Staphylococcus_aureus,IDBA-UD,0,0
89,Staphylococcus_aureus,IDBA-UD,1,
90,Staphylococcus_aureus,IDBA-UD,2,
91,Staphylococcus_aureus,IDBA-UD,3,
92,Staphylococcus_aureus,IDBA-UD,4,
93,Staphylococcus_aureus,IDBA-UD,5,
94,Staphylococcus_aureus,IDBA-UD,6,
95,Staphylococcus_aureus,IDBA-UD,7,
96,Staphylococcus_aureus,IDBA-UD,8,
97,Staphylococcus_aureus,IDBA-UD,9,
98,Staphylococcus_aureus,IDBA-UD,10,
99,Staphylococcus_aureus_plasmid1,IDBA-UD,0,0
100,Staphylococcus_aureus_plasmid1,IDBA-UD,1,
101,Staphylococcus_aureus_plasmid1,IDBA-UD,2,
102,Staphylococcus_aureus_plasmid1,IDBA-UD,3,
103,Staphylococcus_aureus_plasmid1,IDBA-UD,4,
104,Staphylococcus_aureus_plasmid1,IDBA-UD,5,
105,Staphylococcus_aureus_plasmid1,IDBA-UD,6,
106,Staphylococcus_aureus_plasmid1,IDBA-UD,7,
107,Staphylococcus_aureus_plasmid1,IDBA-UD,8,
108,Staphylococcus_aureus_plasmid1,IDBA-UD,9,
109,Staphylococcus_aureus_plasmid1,IDBA-UD,10,
110,Staphylococcus_aureus_plasmid2,IDBA-UD,0,0
111,Staphylococcus_aureus_plasmid2,IDBA-UD,1,
112,Staphylococcus_aureus_plasmid2,IDBA-UD,2,
113,Staphylococcus_aureus_plasmid2,IDBA-UD,3,
114,Staphylococcus_aureus_plasmid2,IDBA-UD,4,
115,Staphylococcus_aureus_plasmid2,IDBA-UD,5,
116,Staphylococcus_aureus_plasmid2,IDBA-UD,6,
117,Staphylococcus_aureus_plasmid2,IDBA-UD,7,
118,Staphylococcus_aureus_plasmid2,IDBA-UD,8,
119,Staphylococcus_aureus_plasmid2,IDBA-UD,9,
120,Staphylococcus_aureus_plasmid2,IDBA-UD,10,
121,Staphylococcus_aureus_plasmid3,IDBA-UD,0,0
122,Staphylococcus_aureus_plasmid3,IDBA-UD,1,
123,Staphylococcus_aureus_plasmid3,IDBA-UD,2,
124,Staphylococcus_aureus_plasmid3,IDBA-UD,3,
125,Staphylococcus_aureus_plasmid3,IDBA-UD,4,
126,Staphylococcus_aureus_plasmid3,IDBA-UD,5,
127,Staphylococcus_aureus_plasmid3,IDBA-UD,6,
128,Staphylococcus_aureus_plasmid3,IDBA-UD,7,
129,Staphylococcus_aureus_plasmid3,IDBA-UD,8,
130,Staphylococcus_aureus_plasmid3,IDBA-UD,9,
131,Staphylococcus_aureus_plasmid3,IDBA-UD,10,
